Opentime,Open,High,Low,Close,Volume,Closetime,Quote asset volume,Number of trades,Taker by base,Taker buy quote,Ignore
2021-05-24 12:15:00,2361.08000000,2404.40000000,2347.39000000,2401.16000000,27371.00239000,1621859399999,65120138.42872130,47854,16517.76146000,39318774.52979360,0
2021-05-24 12:30:00,2401.08000000,2468.00000000,2400.00000000,2440.98000000,46014.27876000,1621860299999,112115614.47491960,74972,25066.19791000,61076986.23966380,0
2021-05-24 12:45:00,2440.96000000,2451.37000000,2413.91000000,2423.19000000,33391.12941000,1621861199999,81083354.81141410,52480,15531.50494000,37721054.15327530,0
2021-05-24 13:00:00,2423.39000000,2443.13000000,2384.01000000,2395.79000000,36348.60444000,1621862099999,87480593.24573260,48231,17602.12317000,42365657.79598150,0
2021-05-24 13:15:00,2395.99000000,2396.71000000,2332.64000000,2384.10000000,35025.71755000,1621862999999,82831200.84675370,50948,17189.89409000,40646518.89355870,0
2021-05-24 13:30:00,2384.11000000,2429.30000000,2383.03000000,2395.19000000,32395.59900000,1621863899999,77869823.75271980,44128,16292.29383000,39151743.01341770,0
2021-05-24 13:45:00,2395.19000000,2413.94000000,2359.33000000,2373.48000000,28633.29925000,1621864799999,68313900.56065640,39398,12060.97874000,28793079.91372600,0
2021-05-24 14:00:00,2373.73000000,2430.00000000,2373.50000000,2429.85000000,29886.99164000,1621865699999,71954859.74934500,32335,17028.32655000,41062687.06007970,0
2021-05-24 14:15:00,2429.84000000,2474.00000000,2417.05000000,2437.30000000,44987.92379000,1621866599999,109828357.46686860,50816,26344.98656000,64311244.33098140,0
2021-05-24 14:30:00,2437.10000000,2447.22000000,2390.00000000,2416.35000000,25198.82545000,1621867499999,60763318.80374590,35397,11873.84065000,28623909.18364120,0
2021-05-24 14:45:00,2416.35000000,2434.99000000,2397.10000000,2425.69000000,16610.14486000,1621868399999,40182442.58983000,23364,7818.55518000,18915206.78558950,0
2021-05-24 15:00:00,2425.69000000,2459.00000000,2403.33000000,2437.41000000,24354.93282000,1621869299999,59327539.17955600,37109,12171.11085000,29663689.98336270,0
2021-05-24 15:15:00,2437.40000000,2498.17000000,2432.20000000,2489.52000000,35176.80803000,1621870199999,86928929.66113830,53362,18437.46199000,45554586.52661270,0
2021-05-24 15:30:00,2489.04000000,2529.87000000,2489.04000000,2494.02000000,33141.72757000,1621871099999,83119860.85443710,53375,19012.89232000,47675300.17251680,0
2021-05-24 15:45:00,2494.04000000,2515.65000000,2464.63000000,2509.07000000,25551.02528000,1621871999999,63485846.23781620,38797,13284.61108000,33013928.02308150,0
2021-05-24 16:00:00,2509.61000000,2559.58000000,2455.00000000,2468.61000000,45905.16192000,1621872899999,114877059.37273820,70062,23865.23088000,59789627.16478350,0
2021-05-24 16:15:00,2468.61000000,2479.12000000,2416.10000000,2441.46000000,33895.96605000,1621873799999,82563489.41759350,47900,17236.08578000,41983505.93039850,0
2021-05-24 16:30:00,2441.46000000,2477.51000000,2419.65000000,2474.06000000,25553.05523000,1621874699999,62512910.77915030,36647,13121.44564000,32101157.07457700,0
2021-05-24 16:45:00,2474.15000000,2485.23000000,2444.62000000,2467.99000000,16011.02410000,1621875599999,39469843.39766090,28699,8276.71954000,20408544.72518320,0
2021-05-24 17:00:00,2467.99000000,2476.93000000,2435.21000000,2455.73000000,16538.14271000,1621876499999,40571356.54034140,24170,8183.03182000,20074944.52940840,0
2021-05-24 17:15:00,2455.75000000,2499.99000000,2448.93000000,2496.49000000,20521.85806000,1621877399999,50954163.89781390,30319,10416.33441000,25876840.55565830,0
2021-05-24 17:30:00,2496.49000000,2518.66000000,2465.93000000,2514.64000000,17434.30855000,1621878299999,43404125.80196390,25153,9099.36407000,22667124.55967730,0
2021-05-24 17:45:00,2514.71000000,2546.50000000,2493.11000000,2543.97000000,23191.90885000,1621879199999,58565879.76638450,35762,11365.62382000,28712969.52907720,0
2021-05-24 18:00:00,2543.86000000,2549.95000000,2520.51000000,2527.23000000,17489.12339000,1621880099999,44316230.27405680,28612,8706.76043000,22065652.41630540,0
2021-05-24 18:15:00,2527.15000000,2587.98000000,2527.15000000,2585.54000000,25384.46026000,1621880999999,64942762.65283410,44081,14411.63998000,36867374.56283940,0
2021-05-24 18:30:00,2585.55000000,2600.00000000,2550.02000000,2554.63000000,24822.80359000,1621881899999,64133586.06437250,43841,11447.42868000,29591962.79103490,0
2021-05-24 18:45:00,2554.84000000,2575.19000000,2535.00000000,2552.95000000,15145.98401000,1621882799999,38744623.29320680,27599,7454.94384000,19069229.94234220,0
2021-05-24 19:00:00,2553.00000000,2585.47000000,2540.82000000,2560.63000000,17115.65697000,1621883699999,43862247.99428940,27302,9436.04014000,24178905.13744070,0
2021-05-24 19:15:00,2561.09000000,2566.05000000,2527.49000000,2549.05000000,13691.97671000,1621884599999,34854367.28395090,23864,7497.12549000,19088651.16265150,0
2021-05-24 19:30:00,2549.17000000,2603.95000000,2521.16000000,2601.94000000,18340.36635000,1621885499999,46847570.09855550,32681,10195.38950000,26069316.17410840,0
2021-05-24 19:45:00,2601.40000000,2663.58000000,2578.39000000,2650.86000000,48285.01417000,1621886399999,127009908.20010670,79334,26526.41701000,69801361.05189510,0
2021-05-24 20:00:00,2651.42000000,2675.00000000,2627.15000000,2648.86000000,31242.58202000,1621887299999,82705992.04937770,46958,15661.86928000,41470133.62448980,0
2021-05-24 20:15:00,2648.86000000,2648.86000000,2603.24000000,2618.43000000,22856.12837000,1621888199999,59952237.58045340,37031,12165.49468000,31906109.18736500,0
2021-05-24 20:30:00,2618.89000000,2619.18000000,2553.86000000,2576.67000000,31575.47024000,1621889099999,81469021.86969450,48659,18090.21159000,46633421.96779650,0
2021-05-24 20:45:00,2576.35000000,2627.05000000,2576.35000000,2620.16000000,12367.48998000,1621889999999,32210318.66237490,24308,6607.79936000,17212035.86135280,0
2021-05-24 21:00:00,2620.28000000,2670.00000000,2619.00000000,2658.92000000,17342.74193000,1621890899999,45954373.39353190,33712,8929.19105000,23657530.80286060,0
2021-05-24 21:15:00,2659.01000000,2665.00000000,2627.70000000,2633.11000000,10945.94356000,1621891799999,28961607.54311680,21845,5498.66466000,14552286.60849520,0
2021-05-24 21:30:00,2633.11000000,2655.24000000,2584.52000000,2585.82000000,21262.92942000,1621892699999,55758859.88294440,34423,11988.25302000,31447150.45819680,0
2021-05-24 21:45:00,2585.73000000,2626.88000000,2584.92000000,2593.14000000,15816.09880000,1621893599999,41218900.96292190,27551,7482.49631000,19504794.14954390,0
2021-05-24 22:00:00,2593.01000000,2647.37000000,2591.76000000,2634.05000000,13312.10097000,1621894499999,35008810.63432460,27999,6949.23685000,18275880.95477760,0
2021-05-24 22:15:00,2634.05000000,2640.00000000,2604.50000000,2608.29000000,10881.05598000,1621895399999,28523001.32683540,27398,5966.12414000,15645157.67185820,0
2021-05-24 22:30:00,2608.25000000,2628.08000000,2529.09000000,2533.23000000,32078.72928000,1621896299999,82420503.51847510,52470,15351.61652000,39407572.20976410,0
2021-05-24 22:45:00,2533.29000000,2596.05000000,2529.07000000,2588.66000000,24148.88616000,1621897199999,61808338.23755540,43329,12525.49535000,32048294.13684780,0
2021-05-24 23:00:00,2588.92000000,2625.54000000,2577.28000000,2602.88000000,13923.79723000,1621898099999,36273168.08134980,27751,7649.66039000,19927447.56554560,0
2021-05-24 23:15:00,2602.89000000,2605.00000000,2573.13000000,2595.38000000,10829.23226000,1621898999999,28044479.04529190,24238,5651.47788000,14633242.02940880,0
2021-05-24 23:30:00,2595.25000000,2649.96000000,2594.39000000,2647.21000000,14161.28538000,1621899899999,37178448.02144620,31508,8031.47386000,21085518.58537940,0
2021-05-24 23:45:00,2647.18000000,2656.73000000,2615.67000000,2648.43000000,11945.47175000,1621900799999,31486497.96576230,25238,5716.46939000,15074199.87445840,0
2021-05-25 00:00:00,2647.92000000,2704.53000000,2597.99000000,2689.73000000,45141.42505000,1621901699999,120297018.70227250,63880,25730.68739000,68518611.70974940,0
2021-05-25 00:15:00,2689.73000000,2740.00000000,2669.37000000,2728.01000000,29026.19636000,1621902599999,78793148.35866930,48405,15810.91141000,42914249.94256290,0
2021-05-25 00:30:00,2728.25000000,2750.00000000,2702.42000000,2735.60000000,22910.82409000,1621903499999,62521026.80109940,34131,11401.57987000,31130342.79167610,0
2021-05-25 00:45:00,2735.60000000,2750.00000000,2706.61000000,2711.37000000,21997.29981000,1621904399999,59983950.90734140,30806,10819.98014000,29515581.60740750,0
2021-05-25 01:00:00,2711.37000000,2737.12000000,2674.10000000,2692.36000000,20378.83422000,1621905299999,55085335.39356760,31325,9719.18034000,26276820.41522270,0
2021-05-25 01:15:00,2692.66000000,2714.02000000,2670.00000000,2673.01000000,17533.28857000,1621906199999,47235497.54968430,24713,7683.83238000,20707433.07835590,0
2021-05-25 01:30:00,2673.01000000,2685.00000000,2636.54000000,2636.90000000,29839.26134000,1621907099999,79376636.76395050,41921,14009.43205000,37268526.92373430,0
2021-05-25 01:45:00,2636.94000000,2678.06000000,2636.06000000,2659.61000000,18743.07987000,1621907999999,49843496.88325270,26113,9154.92023000,24350225.84753520,0
2021-05-25 02:00:00,2659.61000000,2676.68000000,2586.05000000,2603.16000000,30820.68359000,1621908899999,81103151.50646670,45403,13132.93452000,34562887.90947090,0
2021-05-25 02:15:00,2603.81000000,2624.17000000,2577.72000000,2609.22000000,29487.62591000,1621909799999,76797104.75614160,42149,13651.01766000,35559970.89972710,0
2021-05-25 02:30:00,2609.60000000,2650.66000000,2609.42000000,2635.19000000,14727.65912000,1621910699999,38841882.71621890,24808,7586.66731000,20010341.66402490,0
2021-05-25 02:45:00,2635.73000000,2635.74000000,2559.66000000,2571.54000000,28960.88495000,1621911599999,74954867.97175340,42213,12609.86996000,32620109.16471390,0
2021-05-25 03:00:00,2571.60000000,2579.34000000,2536.80000000,2567.77000000,31870.30143000,1621912499999,81439270.90960770,47678,17171.38902000,43879778.13572890,0
2021-05-25 03:15:00,2567.80000000,2587.50000000,2548.41000000,2563.91000000,17080.37703000,1621913399999,43880192.66141590,27933,8412.46167000,21607267.79893930,0
2021-05-25 03:30:00,2563.67000000,2586.40000000,2544.25000000,2583.60000000,18688.07926000,1621914299999,48017173.64592030,29180,9135.93125000,23477329.52598280,0
2021-05-25 03:45:00,2583.44000000,2591.97000000,2560.07000000,2582.48000000,13721.92200000,1621915199999,35367155.54770890,20221,6797.33490000,17519147.29980450,0
2021-05-25 04:00:00,2582.41000000,2612.97000000,2565.91000000,2597.85000000,17134.51369000,1621916099999,44449167.95376870,28584,9312.68348000,24159557.42878240,0
2021-05-25 04:15:00,2597.41000000,2606.51000000,2520.48000000,2541.21000000,28104.86892000,1621916999999,71625944.11536000,38628,13197.36719000,33649548.00770380,0
2021-05-25 04:30:00,2541.88000000,2594.00000000,2534.15000000,2583.11000000,15530.54325000,1621917899999,39837093.78885140,23757,8174.45046000,20968790.26828060,0
2021-05-25 04:45:00,2582.90000000,2620.55000000,2569.22000000,2587.70000000,19139.49391000,1621918799999,49756375.10503150,26338,8703.35710000,22625154.93292550,0
2021-05-25 05:00:00,2587.70000000,2598.64000000,2554.89000000,2567.15000000,15130.92073000,1621919699999,38909762.39602160,22863,7973.29332000,20508232.74093540,0
2021-05-25 05:15:00,2567.45000000,2596.55000000,2567.15000000,2585.72000000,10916.89823000,1621920599999,28203582.45998370,15932,5702.09425000,14728952.73611800,0
2021-05-25 05:30:00,2585.14000000,2585.42000000,2542.27000000,2574.47000000,14194.53281000,1621921499999,36357472.84533750,22948,7338.92154000,18799478.70674360,0
2021-05-25 05:45:00,2574.26000000,2593.85000000,2562.50000000,2592.11000000,11942.76099000,1621922399999,30826097.36557350,17897,6323.70554000,16322209.53915320,0
2021-05-25 06:00:00,2592.13000000,2620.00000000,2562.96000000,2605.82000000,20558.89218000,1621923299999,53379067.03057640,33120,10868.83924000,28227282.96647040,0
2021-05-25 06:15:00,2605.65000000,2642.98000000,2605.65000000,2633.45000000,16465.64662000,1621924199999,43366138.06897400,28695,8434.29342000,22208806.78290390,0
2021-05-25 06:30:00,2633.45000000,2661.19000000,2628.57000000,2648.03000000,19588.11915000,1621925099999,51907996.22037910,33749,9875.40191000,26169575.45292290,0
2021-05-25 06:45:00,2648.03000000,2677.31000000,2637.27000000,2658.18000000,18822.60160000,1621925999999,49997567.04144960,33042,9710.43645000,25802441.72738500,0
2021-05-25 07:00:00,2658.18000000,2674.40000000,2646.11000000,2672.61000000,13711.04887000,1621926899999,36469414.52794460,27838,7807.35306000,20769094.45680170,0
2021-05-25 07:15:00,2672.60000000,2683.65000000,2642.87000000,2649.00000000,13423.38082000,1621927799999,35694271.63511570,30910,6952.18787000,18493194.67063960,0
2021-05-25 07:30:00,2649.26000000,2650.75000000,2623.90000000,2627.27000000,17105.36428000,1621928699999,45077774.64306190,28106,8471.03915000,22326588.17861200,0
2021-05-25 07:45:00,2627.30000000,2666.45000000,2626.38000000,2660.48000000,10679.68336000,1621929599999,28263298.68716390,22276,5840.13801000,15456688.99693020,0
2021-05-25 08:00:00,2660.39000000,2674.31000000,2630.30000000,2647.68000000,16809.63558000,1621930499999,44540240.72826360,27622,8630.00690000,22870194.57028540,0
2021-05-25 08:15:00,2647.28000000,2647.65000000,2605.00000000,2617.47000000,17546.71571000,1621931399999,45961534.87474500,26554,8679.34132000,22737196.52403300,0
2021-05-25 08:30:00,2617.30000000,2624.89000000,2583.00000000,2585.21000000,17727.35104000,1621932299999,46128406.38552460,25687,7997.25790000,20817424.63248140,0
2021-05-25 08:45:00,2585.20000000,2602.75000000,2564.59000000,2582.45000000,16656.85596000,1621933199999,43011048.49591920,26345,7742.23337000,19997231.16565720,0
2021-05-25 09:00:00,2582.65000000,2592.43000000,2575.00000000,2584.09000000,12681.65986000,1621934099999,32788382.50820610,19961,6711.61348000,17352450.50464720,0
2021-05-25 09:15:00,2583.85000000,2592.48000000,2557.37000000,2561.50000000,17826.47420000,1621934999999,45855053.96456950,28570,8231.37136000,21169239.12600860,0
2021-05-25 09:30:00,2561.50000000,2575.93000000,2528.00000000,2566.44000000,25093.16784000,1621935899999,63952160.34653170,36709,11810.58018000,30108170.68541040,0
2021-05-25 09:45:00,2566.14000000,2569.18000000,2542.81000000,2559.99000000,14201.40667000,1621936799999,36288522.01688880,20919,7193.73946000,18383135.33709230,0
2021-05-25 10:00:00,2560.32000000,2561.49000000,2457.20000000,2466.71000000,49068.26267000,1621937699999,122453799.53854220,64666,20170.10873000,50313776.44449160,0
2021-05-25 10:15:00,2467.15000000,2499.90000000,2447.94000000,2453.63000000,34850.52085000,1621938599999,86086116.39837600,49583,17537.64966000,43327072.11330040,0
2021-05-25 10:30:00,2454.06000000,2472.85000000,2378.54000000,2413.74000000,61785.93366000,1621939499999,149071830.96172870,87346,30622.74768000,73875663.83953710,0
2021-05-25 10:45:00,2413.74000000,2466.65000000,2412.90000000,2438.71000000,32700.21923000,1621940399999,79927782.97375070,38614,17529.89235000,42848639.09692580,0
2021-05-25 11:00:00,2438.91000000,2482.75000000,2438.69000000,2445.02000000,26017.72192000,1621941299999,64095413.93893460,35227,13679.23279000,33704365.50724950,0
2021-05-25 11:15:00,2445.02000000,2464.52000000,2409.74000000,2445.55000000,30896.25702000,1621942199999,75181173.26653130,36135,14118.93586000,34363484.17753770,0
2021-05-25 11:30:00,2445.92000000,2464.37000000,2410.75000000,2464.37000000,22048.20167000,1621943099999,53707137.55926750,29879,10381.13753000,25278397.49790590,0
2021-05-25 11:45:00,2464.37000000,2467.04000000,2388.29000000,2392.72000000,28143.90077000,1621943999999,68182687.55641170,38232,13576.40424000,32883799.76024490,0
2021-05-25 12:00:00,2393.15000000,2436.10000000,2382.21000000,2430.89000000,30169.93630000,1621944899999,72858996.86940160,37090,15127.15135000,36538516.79159720,0
2021-05-25 12:15:00,2430.88000000,2466.92000000,2430.15000000,2444.40000000,29744.87300000,1621945799999,72841456.20913580,33537,14064.40384000,34443581.63241190,0
2021-05-25 12:30:00,2444.54000000,2445.93000000,2401.43000000,2411.38000000,22891.63655000,1621946699999,55349044.14955750,30044,10327.92638000,24979586.42122860,0
2021-05-25 12:45:00,2411.47000000,2463.55000000,2400.00000000,2456.89000000,29290.40898000,1621947599999,71448254.52238530,31984,12672.67750000,30937062.41899020,0
2021-05-25 13:00:00,2456.72000000,2500.63000000,2452.76000000,2471.85000000,33699.83197000,1621948499999,83737320.21817760,41373,16206.46402000,40265459.56270400,0
2021-05-25 13:15:00,2471.63000000,2565.08000000,2460.86000000,2557.40000000,41067.99921000,1621949399999,103621614.63644480,53616,20697.14159000,52227776.31683410,0
2021-05-25 13:30:00,2557.39000000,2567.47000000,2532.77000000,2546.22000000,36038.55480000,1621950299999,91720540.81157100,37870,19633.13685000,49965458.93012060,0
2021-05-25 13:45:00,2546.21000000,2556.00000000,2529.08000000,2535.00000000,19798.30124000,1621951199999,50290462.71352580,25524,9673.58446000,24573045.90418380,0
2021-05-25 14:00:00,2535.02000000,2591.83000000,2526.47000000,2584.45000000,24279.80822000,1621952099999,62135178.67053850,35623,12879.68841000,32970891.52139750,0
2021-05-25 14:15:00,2584.35000000,2640.09000000,2566.46000000,2629.47000000,35999.29383000,1621952999999,93986357.52176260,52799,17868.58098000,46629374.94766300,0
2021-05-25 14:30:00,2629.61000000,2650.00000000,2609.87000000,2635.00000000,29314.37937000,1621953899999,77085855.44308660,44175,13525.15709000,35573049.38991950,0
